bell_0,bell_1,bell_2,bell_3,bell_4,bell_5,bell_6,bell_7,bell_8,bell_9,bell_10,bell_11,bell_12,bell_13,bell_14,bell_15
0.0005857900093590051,0.006388466312144989,0.004634351125468658,0.002339407641870365,0.1057924518742051,0.1492343646986827,0.14987666085161516,0.08184331252378635,0.13340123440903465,0.11840758021955085,0.11973728994935602,0.11065168943626516,0.0006865498298355172,0.006198675597845665,0.007488706631351086,0.0027334688896288287
0.0033066076407639524,0.0024121460658092174,0.016861805449208057,0.007829756433362265,0.20741246770174296,0.05241540638241608,0.049816132491882895,0.14456131082106438,0.05575436735248139,0.1912367801714235,0.1855748150110635,0.047873119829080796,0.0036730036428957473,0.01921853186927999,0.002542666108878729,0.009511083028646564
0.07900002777574759,0.04894886892972841,0.028722582178746472,0.017903793981615936,0.02805889775614235,0.12111892149106677,0.06730547108720797,0.017216215424800743,0.11015842223694379,0.04751460209400605,0.06982683639642384,0.02417210544439927,0.11943861539253264,0.05123724848662503,0.12360658998516624,0.045770801338846825
0.0010207755295783497,0.009353819171224787,0.00439569322844938,0.03966469106768136,0.12480889149987447,0.07262238596671043,0.0718899356304642,0.18317586571567346,0.1554113199235132,0.04032963639846475,0.039805617169251295,0.20841066469891592,0.000978357266370898,0.0037931079816798576,0.008448202219341618,0.035891036532805995
0.16380357381458682,0.5751212878567052,0.1465699628925567,0.06784329704948866,0.00429122769782428,0.00043263391506010405,0.02751365212992398,0.002405495605946462,0.003663511062397284,0.0054674748074067395,0.00033739650774353554,0.0006431380647907658,0.00129783069118512,6.527749260982287e-05,0.0002536529392746726,0.00029058747249982467
0.14603795402853217,0.30825916983548424,0.27958028373353894,0.19907407152626125,0.006995466996024049,0.0006286715557094402,0.022042616241664367,0.0019546362776621676,0.007567323503645759,0.020618938463206442,0.0006977709575425508,0.0018049054600034666,0.003961510187598613,0.0003552716025837192,0.0003536360210352041,6.777360950767624e-05
0.002447343302338658,0.01264144005226436,0.005721186367872524,0.030595509519995612,0.11652941923262897,0.09736805392845949,0.09764902441211523,0.14604646443034652,0.15850058968874625,0.05403558860280476,0.053880045434961124,0.1805559411569676,0.0019728895636100825,0.004898983128692491,0.011337364632645003,0.02582015654555155
0.0006168402280690432,0.00012849222436317722,0.00013206255047205917,0.0008163852694811713,0.005936386351915837,0.0035393604636011493,0.0005305225710649517,0.0003289135004535481,0.006544834011790884,0.0005811747304636007,0.027447124256136955,0.00239395062774118,0.21377196791165431,0.5138138246287124,0.06985965086252464,0.15355850981155494
0.24475452788049906,0.4021989794237778,0.20135116663909952,0.09507898693919833,0.007990374409226033,0.0007923387572312309,0.02129033648077247,0.0018832684466318491,0.004046415971858524,0.013594235478805693,0.00043580488686280805,0.0014636417012062317,0.003958681282252126,0.00021398884247974674,0.0005881380823331796,0.0003591147777653498
0.003234177123749821,0.006640085169785887,0.0064932352655775495,0.004161573366814823,0.14023691264091523,0.12347308847917192,0.11755077957542494,0.10342500131541875,0.14653613598698123,0.1110799375769736,0.11155837593931649,0.1088970172901044,0.0031849655696333194,0.004607664913625278,0.006318489114810013,0.0026025606716968295
