subfigure,M,constellation,receiver,loss_db_per_arm_code,end_to_end_loss_db_midpoint,spacing_d,hashing_bound_bits_per_attempt,grid_region,loss_db,eta,success_probability,average_target_fidelity,useful_outcomes,seconds
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.4775,0.204298478248,full_d,0.95,0.803526122186,1.0,0.660062164903,14,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.48,0.204125678952,full_d,0.95,0.803526122186,1.0,0.659204115519,14,0.012
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.4825,0.203951655823,full_d,0.95,0.803526122186,1.0,0.658346362951,14,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.484,0.203846664162,bridge,0.95,0.803526122186,1.0,0.657831855915,14,0.019
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.485,0.203776432044,full_d,0.95,0.803526122186,1.0,0.657488912084,14,0.006
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.4875,0.204021066024,full_d,0.95,0.803526122186,1.0,0.65663176777,16,0.068
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.49,0.204347211717,full_d,0.95,0.803526122186,1.0,0.655774934835,16,0.027
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.4925,0.204669915977,full_d,0.95,0.803526122186,1.0,0.654918418072,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.495,0.204989168891,full_d,0.95,0.803526122186,1.0,0.654062222247,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.4975,0.205304960611,full_d,0.95,0.803526122186,1.0,0.653206352093,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5,0.205617281358,bridge,0.95,0.803526122186,1.0,0.652350812316,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5025,0.205926121426,full_d,0.95,0.803526122186,1.0,0.651495607591,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.505,0.206231471184,full_d,0.95,0.803526122186,1.0,0.650640742562,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5075,0.20653332108,full_d,0.95,0.803526122186,1.0,0.649786221847,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.51,0.206831661642,full_d,0.95,0.803526122186,1.0,0.64893205003,16,0.079
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5125,0.207126483483,full_d,0.95,0.803526122186,1.0,0.648078231667,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.515,0.207417777305,full_d,0.95,0.803526122186,1.0,0.647224771285,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5175,0.207705533899,full_d,0.95,0.803526122186,1.0,0.64637167338,16,0.02
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.52,0.207989744149,high_d,0.95,0.803526122186,1.0,0.64551894242,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.522,0.208214552918,high_d,0.95,0.803526122186,1.0,0.644837024834,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5225,0.208270399038,full_d,0.95,0.803526122186,1.0,0.644666582841,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.524,0.208437081683,high_d,0.95,0.803526122186,1.0,0.644155347192,16,0.014
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.525,0.208547489646,full_d,0.95,0.803526122186,1.0,0.643814599052,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.526,0.208657325913,high_d,0.95,0.803526122186,1.0,0.64347391174,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5275,0.208821007158,full_d,0.95,0.803526122186,1.0,0.642962995432,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.528,0.20887528112,high_d,0.95,0.803526122186,1.0,0.642792720711,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.53,0.209090942864,high_d,0.95,0.803526122186,1.0,0.642111776328,16,0.024
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.532,0.209304306743,high_d,0.95,0.803526122186,1.0,0.641431080801,16,0.026
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5325,0.209357288161,full_d,0.95,0.803526122186,1.0,0.641260946061,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.534,0.209515368407,high_d,0.95,0.803526122186,1.0,0.640750636328,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.535,0.20962003456,full_d,0.95,0.803526122186,1.0,0.64041050892,16,0.018
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.536,0.209724123548,high_d,0.95,0.803526122186,1.0,0.640070445095,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5375,0.209879173685,full_d,0.95,0.803526122186,1.0,0.639560469167,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.538,0.209930567908,high_d,0.95,0.803526122186,1.0,0.639390509276,16,0.054
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.54,0.210134697277,high_d,0.95,0.803526122186,1.0,0.638710831034,16,0.034
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.542,0.210336507495,high_d,0.95,0.803526122186,1.0,0.638031412518,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5425,0.210386597199,full_d,0.95,0.803526122186,1.0,0.637861598723,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.544,0.21053599445,high_d,0.95,0.803526122186,1.0,0.637352255868,16,0.071
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.545,0.210634865434,full_d,0.95,0.803526122186,1.0,0.637012776407,16,0.013
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.546,0.210733154085,high_d,0.95,0.803526122186,1.0,0.636673363209,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5475,0.210879494093,full_d,0.95,0.803526122186,1.0,0.636164368232,16,0.016
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.548,0.21092798239,high_d,0.95,0.803526122186,1.0,0.635994736656,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.55,0.211120475413,high_d,0.95,0.803526122186,1.0,0.635316378313,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.552,0.211310629253,high_d,0.95,0.803526122186,1.0,0.63463829027,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5525,0.211357801764,full_d,0.95,0.803526122186,1.0,0.634468810737,16,0.04
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.554,0.211498440064,high_d,0.95,0.803526122186,1.0,0.633960474606,16,0.007
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.555,0.211591465647,full_d,0.95,0.803526122186,1.0,0.633621669563,16,0.016
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.556,0.211683904055,high_d,0.95,0.803526122186,1.0,0.63328293339,16,0.025
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5575,0.2118214597,full_d,0.95,0.803526122186,1.0,0.632774958821,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.558,0.211867017493,high_d,0.95,0.803526122186,1.0,0.632605668677,16,0.007
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.56,0.2120477767,high_d,0.95,0.803526122186,1.0,0.631928682512,16,0.024
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.562,0.212226178057,high_d,0.95,0.803526122186,1.0,0.631251976927,16,0.048
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5625,0.212270409563,full_d,0.95,0.803526122186,1.0,0.631082844608,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.564,0.212402218002,high_d,0.95,0.803526122186,1.0,0.630575553943,16,0.009
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.565,0.212489351349,full_d,0.95,0.803526122186,1.0,0.630237449056,16,0.019
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.566,0.212575893034,high_d,0.95,0.803526122186,1.0,0.629899415571,16,0.07
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5675,0.212704595261,full_d,0.95,0.803526122186,1.0,0.629392499771,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.568,0.212747199711,high_d,0.95,0.803526122186,1.0,0.629223563808,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.57,0.212916134653,high_d,0.95,0.803526122186,1.0,0.628548000642,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.572,0.213082694538,high_d,0.95,0.803526122186,1.0,0.627872728047,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5725,0.213123963023,full_d,0.95,0.803526122186,1.0,0.62770395553,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.574,0.213246876109,high_d,0.95,0.803526122186,1.0,0.627197747988,16,0.047
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.575,0.213328074026,full_d,0.95,0.803526122186,1.0,0.626860368269,16,0.014
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.576,0.213408676171,high_d,0.95,0.803526122186,1.0,0.626523062416,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5775,0.213528461465,full_d,0.95,0.803526122186,1.0,0.626017242664,16,0.011
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.578,0.213568091591,high_d,0.95,0.803526122186,1.0,0.625848673275,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.58,0.213725119301,high_d,0.95,0.803526122186,1.0,0.625174582494,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.582,0.213879756297,high_d,0.95,0.803526122186,1.0,0.624500791991,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5825,0.213918041651,full_d,0.95,0.803526122186,1.0,0.624332391508,16,0.014
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.584,0.21403199964,high_d,0.95,0.803526122186,1.0,0.623827303676,16,0.044
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.585,0.214107222791,full_d,0.95,0.803526122186,1.0,0.623490673431,16,0.034
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.586,0.214181846456,high_d,0.95,0.803526122186,1.0,0.623154119444,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5875,0.214292657155,full_d,0.95,0.803526122186,1.0,0.62264943196,16,0.014
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.588,0.214329293936,high_d,0.95,0.803526122186,1.0,0.622481241182,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.59,0.21447433934,high_d,0.95,0.803526122186,1.0,0.621808670765,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.592,0.214616979993,high_d,0.95,0.803526122186,1.0,0.621136410056,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5925,0.214652264107,full_d,0.95,0.803526122186,1.0,0.620968393488,16,0.011
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.594,0.214757213287,high_d,0.95,0.803526122186,1.0,0.620464460909,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.595,0.214826426379,full_d,0.95,0.803526122186,1.0,0.620128603747,16,0.061
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.596,0.214895036683,high_d,0.95,0.803526122186,1.0,0.619792825166,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.5975,0.214996821245,full_d,0.95,0.803526122186,1.0,0.619289305132,16,0.013
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.598,0.215030447709,high_d,0.95,0.803526122186,1.0,0.619121504658,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6,0.215163443963,high_d,0.95,0.803526122186,1.0,0.618450501207,16,0.065
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.602,0.215294023108,high_d,0.95,0.803526122186,1.0,0.617779816624,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6025,0.215326289955,full_d,0.95,0.803526122186,1.0,0.617612195512,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.604,0.215422182881,high_d,0.95,0.803526122186,1.0,0.617109452706,16,0.064
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.605,0.215485354814,full_d,0.95,0.803526122186,1.0,0.616774391557,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.606,0.215547921086,high_d,0.95,0.803526122186,1.0,0.616439411245,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6075,0.215640634303,full_d,0.95,0.803526122186,1.0,0.615937092831,16,0.028
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.608,0.215671235596,high_d,0.95,0.803526122186,1.0,0.615769694018,16,0.028
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.61,0.215792124355,high_d,0.95,0.803526122186,1.0,0.615100302795,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.612,0.215910585378,high_d,0.95,0.803526122186,1.0,0.614431239332,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6125,0.215939821074,full_d,0.95,0.803526122186,1.0,0.614264024884,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.614,0.216026616748,high_d,0.95,0.803526122186,1.0,0.613762505379,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.615,0.216083720735,full_d,0.95,0.803526122186,1.0,0.613428262512,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.616,0.216140216621,high_d,0.95,0.803526122186,1.0,0.613094102672,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6175,0.216223819786,full_d,0.95,0.803526122186,1.0,0.612593019062,16,0.011
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.618,0.216251383223,high_d,0.95,0.803526122186,1.0,0.61242603294,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.62,0.21636011485,high_d,0.95,0.803526122186,1.0,0.611758297899,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.622,0.216466409869,high_d,0.95,0.803526122186,1.0,0.611090899257,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6225,0.21649260272,full_d,0.95,0.803526122186,1.0,0.610924102359,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.624,0.21657026672,high_d,0.95,0.803526122186,1.0,0.610423838713,16,0.009
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.625,0.216621280364,full_d,0.95,0.803526122186,1.0,0.610090435754,16,0.043
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.626,0.216671683913,high_d,0.95,0.803526122186,1.0,0.609757117952,16,0.016
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6275,0.216746144925,full_d,0.95,0.803526122186,1.0,0.609257301376,16,0.012
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.628,0.216770660028,high_d,0.95,0.803526122186,1.0,0.609090738655,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.63,0.216867193718,high_d,0.95,0.803526122186,1.0,0.608424702488,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.632,0.216961283707,high_d,0.95,0.803526122186,1.0,0.60775901111,16,0.019
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6325,0.216984424233,full_d,0.95,0.803526122186,1.0,0.607592642333,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.634,0.21705292879,high_d,0.95,0.803526122186,1.0,0.607093666171,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.635,0.217097834135,full_d,0.95,0.803526122186,1.0,0.606761124129,16,0.04
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.636,0.217142127833,high_d,0.95,0.803526122186,1.0,0.606428669311,16,0.068
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6375,0.21720742126,full_d,0.95,0.803526122186,1.0,0.605930151072,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.638,0.217228879774,high_d,0.95,0.803526122186,1.0,0.605764022158,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.64,0.21731318362,high_d,0.95,0.803526122186,1.0,0.605099726334,16,0.03
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.642,0.217395038453,high_d,0.95,0.803526122186,1.0,0.604435783452,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6425,0.217415119402,full_d,0.95,0.803526122186,1.0,0.604269853066,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.644,0.217474443422,high_d,0.95,0.803526122186,1.0,0.603772195112,16,0.027
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.645,0.217513226962,full_d,0.95,0.803526122186,1.0,0.603440534394,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.646,0.21755139775,high_d,0.95,0.803526122186,1.0,0.603108962909,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6475,0.217607504832,full_d,0.95,0.803526122186,1.0,0.602611773424,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.648,0.217625900727,high_d,0.95,0.803526122186,1.0,0.602446088426,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.65,0.217697951716,high_d,0.95,0.803526122186,1.0,0.60178357324,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.652,0.217767550152,high_d,0.95,0.803526122186,1.0,0.601121418915,16,0.008
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6525,0.217784566489,full_d,0.95,0.803526122186,1.0,0.600955936902,16,0.083
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.654,0.217834695535,high_d,0.95,0.803526122186,1.0,0.600459627011,16,0.033
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.655,0.217867348197,full_d,0.95,0.803526122186,1.0,0.600128867451,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.656,0.21789938744,high_d,0.95,0.803526122186,1.0,0.599798199076,16,0.019
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6575,0.217946296057,full_d,0.95,0.803526122186,1.0,0.599302367907,16,0.014
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.658,0.21796162551,high_d,0.95,0.803526122186,1.0,0.599137136651,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.66,0.218021409455,high_d,0.95,0.803526122186,1.0,0.598476441266,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.662,0.218078739058,high_d,0.95,0.803526122186,1.0,0.597816114446,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6625,0.218092687949,full_d,0.95,0.803526122186,1.0,0.597651090507,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.664,0.218133614169,high_d,0.95,0.803526122186,1.0,0.597156157705,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.665,0.218160131261,full_d,0.95,0.803526122186,1.0,0.596826318586,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.666,0.218186034706,high_d,0.95,0.803526122186,1.0,0.59649657255,16,0.008
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6675,0.218223739284,full_d,0.95,0.803526122186,1.0,0.596002128439,16,0.022
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.668,0.218236000655,high_d,0.95,0.803526122186,1.0,0.59583736048,16,0.071
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.67,0.218283512073,high_d,0.95,0.803526122186,1.0,0.595178522983,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.672,0.218328569082,high_d,0.95,0.803526122186,1.0,0.594520061544,16,0.089
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6725,0.218339449854,full_d,0.95,0.803526122186,1.0,0.594355505116,16,0.047
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.674,0.218371171871,high_d,0.95,0.803526122186,1.0,0.593861977636,16,0.011
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.675,0.218391553011,full_d,0.95,0.803526122186,1.0,0.593533077714,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.676,0.218411320697,high_d,0.95,0.803526122186,1.0,0.593204272725,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6775,0.218439822096,full_d,0.95,0.803526122186,1.0,0.592711243636,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.678,0.218449015884,high_d,0.95,0.803526122186,1.0,0.59254694827,16,0.026
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.68,0.218484257821,high_d,0.95,0.803526122186,1.0,0.591890005721,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.682,0.218517046962,high_d,0.95,0.803526122186,1.0,0.591233446523,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6825,0.218524861058,full_d,0.95,0.803526122186,1.0,0.59106936679,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.684,0.218547383829,high_d,0.95,0.803526122186,1.0,0.59057727211,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.685,0.218561632839,full_d,0.95,0.803526122186,1.0,0.590249329645,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.686,0.218575269006,high_d,0.95,0.803526122186,1.0,0.589921483911,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6875,0.218594574356,full_d,0.95,0.803526122186,1.0,0.589429897069,16,0.01
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.688,0.218600703144,high_d,0.95,0.803526122186,1.0,0.589266083347,16,0.051
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.69,0.218623686955,high_d,0.95,0.803526122186,1.0,0.58861107183,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.692,0.218644221219,high_d,0.95,0.803526122186,1.0,0.587956450769,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6925,0.21864897214,full_d,0.95,0.803526122186,1.0,0.587792856676,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.694,0.218662306775,high_d,0.95,0.803526122186,1.0,0.587302221561,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.695,0.218670431567,full_d,0.95,0.803526122186,1.0,0.586975254338,16,0.01
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.696,0.218677944526,high_d,0.95,0.803526122186,1.0,0.5866483856,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.6975,0.218688067046,full_d,0.95,0.803526122186,1.0,0.58615826753,16,0.007
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.698,0.218691135438,high_d,0.95,0.803526122186,1.0,0.58599494427,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.7,0.218701880537,high_d,0.95,0.803526122186,1.0,0.58534189895,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.702,0.218710180913,high_d,0.95,0.803526122186,1.0,0.584689251012,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.7025,0.218711874152,full_d,0.95,0.803526122186,1.0,0.584526151278,16,0.022
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.704,0.218716037714,high_d,0.95,0.803526122186,1.0,0.58403700182,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.705,0.218718050149,full_d,0.95,0.803526122186,1.0,0.583711027179,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.706,0.218719452148,high_d,0.95,0.803526122186,1.0,0.583385152734,16,0.014
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.7075,0.218720410933,full_d,0.95,0.803526122186,1.0,0.582896529302,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.708,0.218720425486,high_d,0.95,0.803526122186,1.0,0.582733705105,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.71,0.218718959055,high_d,0.95,0.803526122186,1.0,0.582082660279,16,0.003
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.712,0.218715054241,high_d,0.95,0.803526122186,1.0,0.581432019595,16,0.004
Fig. 2(b),4,4-QAM,full_state_raw_label_srm,0.95,1.9,1.7125,0.218713697209,full_d,0.95,0.803526122186,1.0,0.581269422727,16,0.003
