subfigure,M,constellation,receiver,interface_loss_db_per_reflection,channel_loss_db_per_arm_code,end_to_end_channel_loss_db_midpoint,phase_error_pi,phase_error_rad,optimized_spacing_d,hashing_bound_bits_per_attempt,source_folder,source_loss_db_per_interface,channel_loss_db_per_arm,eta_source,eta_channel,seed_spacing_d,bracket_min,bracket_max,success_probability,average_target_fidelity,probability_weighted_fidelity,min_coherent_information,useful_outcomes,optimizer_success,optimizer_nfev,is_boundary_peak,seconds
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.1,0.25,0.5,0.285,0.895353906273,1.50282480886,0.736092404557,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.58663656397,1.28663656397,1.88663656397,1.0,0.605340018398,0.605340018398,0.628356363514,64,1,8,0,2.959
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.1,0.25,0.5,0.29,0.911061869541,1.50165078943,0.736120557437,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.58663656397,1.28663656397,1.88663656397,1.0,0.60678581582,0.60678581582,0.627450198313,64,1,8,0,2.852
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.1,0.25,0.5,0.295,0.926769832809,1.50061461877,0.736184182209,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.58663656397,1.28663656397,1.88663656397,1.0,0.608199745638,0.608199745638,0.626831764622,64,1,8,0,2.56
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.1,0.25,0.5,0.3,0.942477796077,1.49971737862,0.736282460419,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.58663656397,1.28663656397,1.88663656397,1.0,0.609581361059,0.609581361059,0.626496112062,64,1,8,0,0.758
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.3,-0.942477796077,1.74653701751,0.352015560041,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.887315745247,0.887315745247,0.247192104443,4,1,8,0,0.021
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.295,-0.926769832809,1.73912185541,0.352076028266,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.887435116688,0.887435116688,0.246948769868,4,1,8,0,0.103
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.29,-0.911061869541,1.73188713298,0.352138885731,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.887550927773,0.887550927773,0.246702553695,4,1,8,0,0.033
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.285,-0.895353906273,1.72477293584,0.352203998807,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.887669788314,0.887669788314,0.246443555099,4,1,8,0,0.117
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.28,-0.879645943005,1.7178766399,0.35227123599,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.887780206782,0.887780206782,0.246190456207,4,1,8,0,0.058
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.275,-0.863937979737,1.71114563607,0.352340467763,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.887887959582,0.887887959582,0.245934690671,4,1,8,0,0.095
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.27,-0.848230016469,1.70457742842,0.352411566944,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.887993069936,0.887993069936,0.245676733695,4,1,7,0,0.122
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.265,-0.832522053201,1.69815276244,0.352484408434,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.888097520993,0.888097520993,0.245413859916,4,1,7,0,0.052
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.26,-0.816814089933,1.69191982905,0.352558869472,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.88819544907,0.88819544907,0.245156097211,4,1,8,0,0.058
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.255,-0.801106126665,1.68582584431,0.352634829042,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.888292757914,0.888292757914,0.244894317127,4,1,8,0,0.228
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.25,-0.785398163397,1.67988546192,0.352712168383,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.888387504915,0.888387504915,0.244632143286,4,1,8,0,0.016
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.245,-0.769690200129,1.67409656148,0.352790770671,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.888479708332,0.888479708332,0.244369996413,4,1,8,0,0.022
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.24,-0.753982236862,1.66845708681,0.352870521016,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.888569386097,0.888569386097,0.244108284813,4,1,8,0,0.083
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.235,-0.738274273594,1.66296504271,0.352951306408,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.888656556002,0.888656556002,0.243847403994,4,1,8,0,0.142
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.23,-0.722566310326,1.65763378788,0.353033015664,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.88873942556,0.88873942556,0.243590798646,4,1,8,0,0.054
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.225,-0.706858347058,1.65243670247,0.353115539355,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.888820935327,0.888820935327,0.243333914939,4,1,8,0,0.096
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.22,-0.69115038379,1.64738088587,0.353198769734,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.888900049709,0.888900049709,0.243078880247,4,1,8,0,0.022
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.215,-0.675442420522,1.64246454007,0.353282600663,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.888976790296,0.888976790296,0.242826029709,4,1,8,0,0.07
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.21,-0.659734457254,1.63768592015,0.353366927539,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.889051178683,0.889051178683,0.242575685636,4,1,8,0,0.103
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.205,-0.644026493986,1.63304333213,0.353451647214,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.889123236574,0.889123236574,0.242328157453,4,1,8,0,0.052
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.2,-0.628318530718,1.62853513104,0.353536657914,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.889192985872,0.889192985872,0.242083741711,4,1,8,0,0.123
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.195,-0.61261056745,1.62415971919,0.353621859148,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.889260448757,0.889260448757,0.241842722116,4,1,8,0,0.062
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.19,-0.596902604182,1.61991219083,0.353707151625,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.889326050924,0.889326050924,0.241604663533,4,1,7,0,0.134
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.185,-0.581194640914,1.61581524135,0.353792437089,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.889386902593,0.889386902593,0.241374936024,4,1,7,0,0.026
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.18,-0.565486677646,1.61181491728,0.353877618541,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.889449346182,0.889449346182,0.241142686305,4,1,8,0,0.11
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.175,-0.549778714378,1.60795557595,0.353962599511,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.889507892811,0.889507892811,0.240917834577,4,1,8,0,0.063
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.17,-0.53407075111,1.60422169169,0.354047284569,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.889564269982,0.889564269982,0.240697608376,4,1,8,0,0.167
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.165,-0.518362787842,1.60061192072,0.354131578904,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.889618502525,0.889618502525,0.240482216846,4,1,8,0,0.07
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.16,-0.502654824574,1.59712495781,0.354215388269,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.889670615783,0.889670615783,0.240271857364,4,1,8,0,0.017
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.155,-0.486946861306,1.59375953549,0.35429861885,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.889720635601,0.889720635601,0.240066715786,4,1,8,0,0.068
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.15,-0.471238898038,1.59051442336,0.354381177137,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.889768588321,0.889768588321,0.23986696671,4,1,8,0,0.064
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.145,-0.455530934771,1.58738842743,0.354462969779,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.889814500763,0.889814500763,0.239672773744,4,1,8,0,0.116
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.14,-0.439822971503,1.58436745613,0.354543903293,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.889859979176,0.889859979176,0.239481438433,4,1,8,0,0.142
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.135,-0.424115008235,1.58152373757,0.354623884485,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.88989609082,0.88989609082,0.239309301865,4,1,8,0,0.01
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.13,-0.408407044967,1.57874560215,0.354702819366,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.889936370603,0.889936370603,0.239132085028,4,1,8,0,0.043
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.125,-0.392699081699,1.57608204309,0.354780613569,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.889974737073,0.889974737073,0.238960943248,4,1,8,0,0.069
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.12,-0.376991118431,1.57353206428,0.354857172005,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890011216217,0.890011216217,0.238795994709,4,1,8,0,0.08
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.115,-0.361283155163,1.57109470326,0.354932398625,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890045834317,0.890045834317,0.23863734842,4,1,8,0,0.013
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.11,-0.345575191895,1.56876903078,0.355006196158,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890078617941,0.890078617941,0.238485104465,4,1,8,0,0.097
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.105,-0.329867228627,1.56655415044,0.355078465836,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890109593919,0.890109593919,0.238339354259,4,1,8,0,0.032
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.1,-0.314159265359,1.56444919821,0.355149107072,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890138789329,0.890138789329,0.238200180787,4,1,8,0,0.113
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.095,-0.298451302091,1.56245334208,0.355218017099,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.89016623148,0.89016623148,0.238067658835,4,1,8,0,0.125
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.09,-0.282743338823,1.5605657816,0.35528509057,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890191947911,0.890191947911,0.237941855205,4,1,8,0,0.149
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.085,-0.267035375555,1.55878574746,0.355350219082,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890215966378,0.890215966378,0.237822828918,4,1,8,0,0.079
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.08,-0.251327412287,1.55711250092,0.355413290633,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890238314869,0.890238314869,0.23771063138,4,1,8,0,0.076
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.075,-0.235619449019,1.55554533331,0.355474188992,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890259021616,0.890259021616,0.237605306533,4,1,8,0,0.079
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.07,-0.219911485751,1.55408356534,0.355532792938,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890278115132,0.890278115132,0.237506890965,4,1,8,0,0.118
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.065,-0.204203522483,1.55272654625,0.355588975358,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890295624255,0.890295624255,0.237415413979,4,1,8,0,0.103
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.06,-0.188495559215,1.55147365287,0.355642602152,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890311578236,0.890311578236,0.237330897597,4,1,8,0,0.057
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.055,-0.172787595947,1.55032428834,0.355693530868,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890326006838,0.890326006838,0.237253356512,4,1,8,0,0.033
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.05,-0.157079632679,1.54927788055,0.355741609002,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890338940498,0.890338940498,0.237182797932,4,1,8,0,0.084
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.045,-0.141371669412,1.54833388012,0.355786671806,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.89035041054,0.89035041054,0.237119221312,4,1,8,0,0.256
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.04,-0.125663706144,1.54749175757,0.35582853941,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890360449484,0.890360449484,0.2370626179,4,1,8,0,0.073
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.035,-0.109955742876,1.54675099964,0.355867012918,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890369091473,0.890369091473,0.237012970057,4,1,8,0,0.082
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.03,-0.0942477796077,1.54611110387,0.355901868943,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890376372914,0.890376372914,0.236970250169,4,1,8,0,0.01
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.025,-0.0785398163397,1.54557157072,0.355932851569,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890382333427,0.890382333427,0.236934418981,4,1,8,0,0.223
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.02,-0.0628318530718,1.5451318912,0.355959659818,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890387017356,0.890387017356,0.236905422873,4,1,8,0,0.1
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.015,-0.0471238898038,1.54479152557,0.355981926455,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890390476389,0.890390476389,0.236883189074,4,1,8,0,0.158
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.01,-0.0314159265359,1.5445498628,0.355999177414,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890392774574,0.890392774574,0.236867616398,4,1,8,0,0.029
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,-0.005,-0.0157079632679,1.54440612413,0.356010736116,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890394000279,0.890394000279,0.236858553056,4,1,8,0,0.095
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.0,0.0,1.54433889119,0.356015334845,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890396811911,0.890396811911,0.236851056148,4,1,8,0,0.041
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.005,0.0157079632679,1.54440612412,0.356010736116,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890394000281,0.890394000281,0.236858553052,4,1,8,0,0.065
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.01,0.0314159265359,1.54454986281,0.355999177414,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890392774573,0.890392774573,0.2368676164,4,1,8,0,0.01
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.015,0.0471238898038,1.54479152557,0.355981926455,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.89039047639,0.89039047639,0.236883189073,4,1,8,0,0.093
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.02,0.0628318530718,1.54513189121,0.355959659818,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890387017355,0.890387017355,0.236905422876,4,1,8,0,0.014
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.025,0.0785398163397,1.54557157071,0.355932851569,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890382333428,0.890382333428,0.236934418979,4,1,8,0,0.041
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.03,0.0942477796077,1.54611110386,0.355901868943,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890376372915,0.890376372915,0.236970250166,4,1,8,0,0.053
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.035,0.109955742876,1.54675099963,0.355867012918,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890369091474,0.890369091474,0.237012970054,4,1,8,0,0.149
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.04,0.125663706144,1.54749175757,0.35582853941,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890360449484,0.890360449484,0.237062617901,4,1,8,0,0.303
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.045,0.141371669412,1.54833388012,0.355786671806,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890350410541,0.890350410541,0.237119221311,4,1,8,0,0.042
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.05,0.157079632679,1.54927788055,0.355741609002,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890338940499,0.890338940499,0.237182797931,4,1,8,0,0.123
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.055,0.172787595947,1.55032428833,0.355693530868,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890326006838,0.890326006838,0.237253356512,4,1,8,0,0.051
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.06,0.188495559215,1.55147365287,0.355642602152,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890311578237,0.890311578237,0.237330897596,4,1,8,0,0.037
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.065,0.204203522483,1.55272654625,0.355588975358,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890295624255,0.890295624255,0.237415413979,4,1,8,0,0.057
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.07,0.219911485751,1.55408356534,0.355532792938,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890278115132,0.890278115132,0.237506890965,4,1,8,0,0.045
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.075,0.235619449019,1.55554533331,0.355474188992,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890259021616,0.890259021616,0.237605306533,4,1,8,0,0.159
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.08,0.251327412287,1.55711250092,0.355413290633,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890238314869,0.890238314869,0.23771063138,4,1,8,0,0.055
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.085,0.267035375555,1.55878574746,0.355350219082,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890215966378,0.890215966378,0.237822828918,4,1,8,0,0.114
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.09,0.282743338823,1.56056578161,0.35528509057,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890191947911,0.890191947911,0.237941855205,4,1,8,0,0.05
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.095,0.298451302091,1.56245334208,0.355218017099,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.89016623148,0.89016623148,0.238067658834,4,1,8,0,0.021
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.1,0.314159265359,1.56444919821,0.355149107072,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890138789329,0.890138789329,0.238200180787,4,1,8,0,0.168
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.105,0.329867228627,1.56655415044,0.355078465836,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890109593919,0.890109593919,0.238339354259,4,1,8,0,0.112
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.11,0.345575191895,1.56876903078,0.355006196158,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890078617941,0.890078617941,0.238485104465,4,1,8,0,0.039
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.2,0.25,0.5,0.115,0.361283155163,1.57109470326,0.354932398625,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54433889119,1.24433889119,1.84433889119,1.0,0.890045834317,0.890045834317,0.23863734842,4,1,8,0,0.048
