subfigure,M,constellation,receiver,loss_db_per_arm_code,end_to_end_loss_db_midpoint,hashing_bound_bits_per_attempt,optimized_spacing_d,source_dataset,loss_db,vacuum_rate,raw_rate,raw_minus_vacuum,vacuum_d,raw_d,source_file,raw_success_probability,raw_average_target_fidelity,raw_useful_outcomes,raw_candidate_seconds,note,source_label,source_priority,vacuum_candidate_source,raw_candidate_source,vacuum_candidate_seconds,vacuum_bracket_min,vacuum_bracket_max,raw_bracket_min,raw_bracket_max,vacuum_optimizer_success,raw_optimizer_success,vacuum_optimizer_nfev,raw_optimizer_nfev,cache_evaluations,vacuum_boundary_peak,raw_boundary_peak,seconds
Fig. 1(c),8,8-QAM,full_state_raw_label_srm,2.0,4.0,0.0884815167766,0.358225517582,merged_2_4_8_16_raw_label_srm,2.0,0.0902228748094,0.0884815167766,-0.00174135803272,0.363334142748,0.358225517582,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),8,8-QAM,full_state_raw_label_srm,2.5,5.0,0.0677304434026,0.328664465457,merged_2_4_8_16_raw_label_srm,2.5,0.0688653763304,0.0677304434026,-0.00113493292778,0.332342083836,0.328664465457,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),8,8-QAM,full_state_raw_label_srm,3.0,6.0,0.0534327844833,0.307758992746,merged_2_4_8_16_raw_label_srm,3.0,0.0544463499113,0.0534327844833,-0.001013565428,0.310699084262,0.307758992746,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),8,8-QAM,full_state_raw_label_srm,3.5,7.0,0.0430224240073,0.291884398486,merged_2_4_8_16_raw_label_srm,3.5,0.0441019736583,0.0430224240073,-0.00107954965092,0.294571595689,0.291884398486,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),8,8-QAM,full_state_raw_label_srm,4.0,8.0,0.0351474477979,0.279297736006,merged_2_4_8_16_raw_label_srm,4.0,0.0363584611831,0.0351474477979,-0.00121101338514,0.28235375873,0.279297736006,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),8,8-QAM,full_state_raw_label_srm,4.5,9.0,0.02917050575,0.269109225503,merged_2_4_8_16_raw_label_srm,4.5,0.0303773621633,0.02917050575,-0.00120685641331,0.272448941773,0.269109225503,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),8,8-QAM,full_state_raw_label_srm,5.0,10.0,0.0247656685854,0.261218279225,merged_2_4_8_16_raw_label_srm,5.0,0.0256454983771,0.0247656685854,-0.000879829791671,0.264601368562,0.261218279225,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),8,8-QAM,full_state_raw_label_srm,5.5,11.0,0.0211888754923,0.255400933494,merged_2_4_8_16_raw_label_srm,5.5,0.0218308455574,0.0211888754923,-0.000641970065135,0.258225459029,0.255400933494,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),8,8-QAM,full_state_raw_label_srm,6.0,12.0,0.0182346708994,0.250458912221,merged_2_4_8_16_raw_label_srm,6.0,0.0187088342474,0.0182346708994,-0.000474163348061,0.252855506798,0.250458912221,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),8,8-QAM,full_state_raw_label_srm,6.5,13.0,0.0157683370044,0.246310248883,merged_2_4_8_16_raw_label_srm,6.5,0.0161221112675,0.0157683370044,-0.00035377426304,0.248342598713,0.246310248883,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),8,8-QAM,full_state_raw_label_srm,7.0,14.0,0.0136908352785,0.242830421037,merged_2_4_8_16_raw_label_srm,7.0,0.0139570283772,0.0136908352785,-0.000266193098655,0.244527490846,0.242830421037,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),8,8-QAM,full_state_raw_label_srm,7.5,15.0,0.0119277022323,0.239641845528,merged_2_4_8_16_raw_label_srm,7.5,0.0121294328671,0.0119277022323,-0.000201730634735,0.241287868563,0.239641845528,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),8,8-QAM,full_state_raw_label_srm,8.0,16.0,0.0104218637895,0.23724977249,merged_2_4_8_16_raw_label_srm,8.0,0.0105756601419,0.0104218637895,-0.000153796352431,0.238537561019,0.23724977249,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),8,8-QAM,full_state_raw_label_srm,8.5,17.0,0.00912878468476,0.234884871765,merged_2_4_8_16_raw_label_srm,8.5,0.00924664453913,0.00912878468476,-0.000117859854368,0.235993270532,0.234884871765,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),8,8-QAM,full_state_raw_label_srm,9.0,18.0,0.00801327759983,0.232979612352,merged_2_4_8_16_raw_label_srm,9.0,0.00810399696273,0.00801327759983,-9.07193628978e-05,0.23399333403,0.232979612352,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),8,8-QAM,full_state_raw_label_srm,9.5,19.0,0.00704706779634,0.231344878228,merged_2_4_8_16_raw_label_srm,9.5,0.00711718074516,0.00704706779634,-7.01129488228e-05,0.232179918008,0.231344878228,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),8,8-QAM,full_state_raw_label_srm,10.0,20.0,0.00620730555744,0.229991251943,merged_2_4_8_16_raw_label_srm,10.0,0.00626166393884,0.00620730555744,-5.43583813947e-05,0.230573439168,0.229991251943,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.0,0.0,4.0,5.55549470294,merged_2_4_8_16_raw_label_srm,0.0,4.0,4.0,3.68594044176e-14,5.625,5.55549470294,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0_0p1db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.01,0.02,3.62148512279,2.09309298649,merged_2_4_8_16_raw_label_srm,0.01,3.61802210488,3.62148512279,0.00346301790648,2.10776587712,2.09309298649,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0_0p1db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.02,0.04,3.40862960561,1.98459320441,merged_2_4_8_16_raw_label_srm,0.02,3.40316395792,3.40862960561,0.00546564769532,1.99882793946,1.98459320441,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0_0p1db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.03,0.06,3.24079933231,1.92602458077,merged_2_4_8_16_raw_label_srm,0.03,3.23388975986,3.24079933231,0.00690957244361,1.93971791632,1.92602458077,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0_0p1db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.04,0.08,3.0986678872,1.88702190182,merged_2_4_8_16_raw_label_srm,0.04,3.09063486411,3.0986678872,0.00803302308718,1.90047150598,1.88702190182,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0_0p1db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.05,0.1,2.97399175439,1.85804505897,merged_2_4_8_16_raw_label_srm,0.05,2.96503966031,2.97399175439,0.00895209407552,1.87141731576,1.85804505897,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0_0p1db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.06,0.12,2.86226654817,1.83520467623,merged_2_4_8_16_raw_label_srm,0.06,2.85253795594,2.86226654817,0.0097285922329,1.84860991572,1.83520467623,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0_0p1db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.07,0.14,2.76067975539,1.81631160044,merged_2_4_8_16_raw_label_srm,0.07,2.7502811012,2.76067975539,0.0103986541845,1.82991313384,1.81631160044,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0_0p1db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.08,0.16,2.667321464,1.80039257047,merged_2_4_8_16_raw_label_srm,0.08,2.65633628026,2.667321464,0.0109851837369,1.81407071984,1.80039257047,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0_0p1db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.09,0.18,2.58081758214,1.78655030329,merged_2_4_8_16_raw_label_srm,0.09,2.56931395413,2.58081758214,0.0115036280101,1.80053322529,1.78655030329,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0_0p1db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.1,0.2,2.50013690012,1.77438512293,merged_2_4_8_16_raw_label_srm,0.1,2.48817202652,2.50013690012,0.0119648735998,1.78863547754,1.77438512293,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p1_0p2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.11,0.22,2.42448024689,1.76358192709,merged_2_4_8_16_raw_label_srm,0.11,2.41210336123,2.42448024689,0.0123768856668,1.77814815218,1.76358192709,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p1_0p2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.12,0.24,2.35321241714,1.75392624495,merged_2_4_8_16_raw_label_srm,0.12,2.34046676075,2.35321241714,0.0127456563833,1.7687489358,1.75392624495,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p1_0p2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.13,0.26,2.28581814098,1.74517637692,merged_2_4_8_16_raw_label_srm,0.13,2.27274230887,2.28581814098,0.0130758321169,1.76038021122,1.74517637692,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p1_0p2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.14,0.28,2.22187238494,1.73726775594,merged_2_4_8_16_raw_label_srm,0.14,2.20850128882,2.22187238494,0.0133710961185,1.75276765859,1.73726775594,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p1_0p2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.15,0.3,2.16101960959,1.73007459714,merged_2_4_8_16_raw_label_srm,0.15,2.14738515453,2.16101960959,0.0136344550623,1.7459172201,1.73007459714,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p1_0p2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.16,0.32,2.10295885557,1.72352064639,merged_2_4_8_16_raw_label_srm,0.16,2.08909044506,2.10295885557,0.0138684105059,1.73969612686,1.72352064639,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p1_0p2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.17,0.34,2.04743274969,1.71753474917,merged_2_4_8_16_raw_label_srm,0.17,2.03335765978,2.04743274969,0.0140750899119,1.73407282141,1.71753474917,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p1_0p2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.18,0.36,1.99421922706,1.71206036679,merged_2_4_8_16_raw_label_srm,0.18,1.97996289028,1.99421922706,0.0142563367723,1.72896206339,1.71206036679,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p1_0p2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.19,0.38,1.94312518209,1.70705655256,merged_2_4_8_16_raw_label_srm,0.19,1.92871141229,1.94312518209,0.0144137697994,1.72432027911,1.70705655256,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p1_0p2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.2,0.4,1.89398152623,1.70254649392,merged_2_4_8_16_raw_label_srm,0.2,1.87943269188,1.89398152623,0.0145488343487,1.7201116982,1.70254649392,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p1_0p2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.3,0.6,1.48379961284,1.67675241091,merged_2_4_8_16_raw_label_srm,0.3,1.4688936063,1.48379961284,0.0149060065392,1.69747111517,1.67675241091,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db_m16_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.4,0.8,1.17185600306,1.67927807064,merged_2_4_8_16_raw_label_srm,0.4,1.15789206001,1.17185600306,0.0139639430485,1.70238628933,1.67927807064,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db_m16_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.5,1.0,0.920521941347,1.70716527779,merged_2_4_8_16_raw_label_srm,0.5,0.908332625119,0.920521941347,0.0121893162289,1.73107039185,1.70716527779,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db_m16_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.6,1.2,0.711837177368,1.75957127918,merged_2_4_8_16_raw_label_srm,0.6,0.701862482866,0.711837177368,0.00997469450215,1.780628391,1.75957127918,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db_m16_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.7,1.4,0.536418345242,1.82699446627,merged_2_4_8_16_raw_label_srm,0.7,0.528591642454,0.536418345242,0.00782670278786,1.84247768846,1.82699446627,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db_m16_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.75,1.5,0.459321855162,1.86196789207,merged_2_4_8_16_raw_label_srm,0.75,0.452421162944,0.459321855162,0.0069006922181,1.87492492896,1.86196789207,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.76,1.52,0.444675448869,1.86894455564,merged_2_4_8_16_raw_label_srm,0.76,0.437946222209,0.444675448869,0.0067292266601,1.88139700157,1.86894455564,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.77,1.54,0.430276860346,1.87591132294,merged_2_4_8_16_raw_label_srm,0.77,0.42371460634,0.430276860346,0.00656225400618,1.88801733989,1.87591132294,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.78,1.56,0.416122121914,1.88286541783,merged_2_4_8_16_raw_label_srm,0.78,0.409722402403,0.416122121914,0.00639971951028,1.89457148999,1.88286541783,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.79,1.58,0.402207377953,1.88979889449,merged_2_4_8_16_raw_label_srm,0.79,0.395965842527,0.402207377953,0.00624153542635,1.90112736818,1.88979889449,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.8,1.6,0.388528879964,1.8967134441,merged_2_4_8_16_raw_label_srm,0.8,0.382441269136,0.388528879964,0.00608761082712,1.90770565713,1.8967134441,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.81,1.62,0.375082980857,1.9036056258,merged_2_4_8_16_raw_label_srm,0.81,0.369145134728,0.375082980857,0.00593784612946,1.91427238259,1.9036056258,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.82,1.64,0.361866127494,1.91051148192,merged_2_4_8_16_raw_label_srm,0.82,0.356073990987,0.361866127494,0.00579213650643,1.92083843002,1.91051148192,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.83,1.66,0.348874860415,1.91737458017,merged_2_4_8_16_raw_label_srm,0.83,0.343224482882,0.348874860415,0.0056503775329,1.92740281552,1.91737458017,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.84,1.68,0.336105800572,1.92421584231,merged_2_4_8_16_raw_label_srm,0.84,0.330593341278,0.336105800572,0.0055124592936,1.93395970459,1.92421584231,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.85,1.7,0.323555647869,1.93101207777,merged_2_4_8_16_raw_label_srm,0.85,0.318177372479,0.323555647869,0.00537827539,1.94047599754,1.93101207777,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.86,1.72,0.31122117318,1.93783623443,merged_2_4_8_16_raw_label_srm,0.86,0.305973474436,0.31122117318,0.00524769874334,1.94712554366,1.93783623443,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.87,1.74,0.299099216369,1.94469569327,merged_2_4_8_16_raw_label_srm,0.87,0.293978589364,0.299099216369,0.00512062700443,1.95371564203,1.94469569327,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.88,1.76,0.287186690231,1.95144775544,merged_2_4_8_16_raw_label_srm,0.88,0.282189742301,0.287186690231,0.00499694792969,1.96031411188,1.95144775544,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.89,1.78,0.275480555095,1.95824023524,merged_2_4_8_16_raw_label_srm,0.89,0.270604029764,0.275480555095,0.00487652533134,1.96692386073,1.95824023524,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.263977839951,1.96502469274,merged_2_4_8_16_raw_label_srm,0.9,0.259218728596,0.263977839951,0.00475911135442,1.97364936656,1.96502469274,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.91,1.82,0.252675645823,1.97183485609,merged_2_4_8_16_raw_label_srm,0.91,0.24803132727,0.252675645823,0.00464431855339,1.98025248898,1.97183485609,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.92,1.84,0.241571303537,1.97857549449,merged_2_4_8_16_raw_label_srm,0.92,0.237039418239,0.241571303537,0.00453188529816,1.98700118037,1.97857549449,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.93,1.86,0.230662362689,1.98549192636,merged_2_4_8_16_raw_label_srm,0.93,0.23391262676,0.230662362689,-0.00325026407125,0.440446945907,1.98549192636,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.94,1.88,0.220081483636,0.419768035672,merged_2_4_8_16_raw_label_srm,0.94,0.231101437737,0.220081483636,-0.0110199541008,0.436861283688,0.419768035672,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.95,1.9,0.217576843708,0.416978567601,merged_2_4_8_16_raw_label_srm,0.95,0.228356574075,0.217576843708,-0.0107797303672,0.433635997693,0.416978567601,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.96,1.92,0.21512526119,0.414165119417,merged_2_4_8_16_raw_label_srm,0.96,0.225673887819,0.21512526119,-0.0105486266295,0.430580298024,0.414165119417,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.97,1.94,0.212725023292,0.411206555077,merged_2_4_8_16_raw_label_srm,0.97,0.22305340143,0.212725023292,-0.0103283781384,0.427405232822,0.411206555077,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.98,1.96,0.210374567184,0.408432600747,merged_2_4_8_16_raw_label_srm,0.98,0.220490554565,0.210374567184,-0.010115987381,0.424412093014,0.408432600747,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,0.99,1.98,0.208071700983,0.406106565715,merged_2_4_8_16_raw_label_srm,0.99,0.217984374387,0.208071700983,-0.00991267340481,0.42137767415,0.406106565715,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,1.0,2.0,0.205815172953,0.403780471387,merged_2_4_8_16_raw_label_srm,1.0,0.215533416219,0.205815172953,-0.00971824326634,0.418234666695,0.403780471387,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,1.01,2.02,0.203603738665,0.401066430232,merged_2_4_8_16_raw_label_srm,1.01,0.213134146943,0.203603738665,-0.00953040827811,0.415545154588,0.401066430232,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
