M,constellation,loss_db,eta,spacing_d,hashing_bound_bits_per_attempt,success_probability,average_target_fidelity,useful_outcomes,grid_region,seconds
4,4-QAM,0.95,0.803526122186,1.634,0.21705292879,1,0.607093666171,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.635,0.217097834135,1,0.606761124129,16,full_d,0.040
4,4-QAM,0.95,0.803526122186,1.636,0.217142127833,1,0.606428669311,16,high_d,0.068
4,4-QAM,0.95,0.803526122186,1.6375,0.21720742126,1,0.605930151072,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.638,0.217228879774,1,0.605764022158,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.64,0.21731318362,1,0.605099726334,16,high_d,0.030
4,4-QAM,0.95,0.803526122186,1.642,0.217395038453,1,0.604435783452,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.6425,0.217415119402,1,0.604269853066,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.644,0.217474443422,1,0.603772195112,16,high_d,0.027
4,4-QAM,0.95,0.803526122186,1.645,0.217513226962,1,0.603440534394,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.646,0.21755139775,1,0.603108962909,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.6475,0.217607504832,1,0.602611773424,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.648,0.217625900727,1,0.602446088426,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.65,0.217697951716,1,0.60178357324,16,high_d,0.004
4,4-QAM,0.95,0.803526122186,1.652,0.217767550152,1,0.601121418915,16,high_d,0.008
4,4-QAM,0.95,0.803526122186,1.6525,0.217784566489,1,0.600955936902,16,full_d,0.083
4,4-QAM,0.95,0.803526122186,1.654,0.217834695535,1,0.600459627011,16,high_d,0.033
4,4-QAM,0.95,0.803526122186,1.655,0.217867348197,1,0.600128867451,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.656,0.21789938744,1,0.599798199076,16,high_d,0.019
4,4-QAM,0.95,0.803526122186,1.6575,0.217946296057,1,0.599302367907,16,full_d,0.014
4,4-QAM,0.95,0.803526122186,1.658,0.21796162551,1,0.599137136651,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.66,0.218021409455,1,0.598476441266,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.662,0.218078739058,1,0.597816114446,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.6625,0.218092687949,1,0.597651090507,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.664,0.218133614169,1,0.597156157705,16,high_d,0.004
4,4-QAM,0.95,0.803526122186,1.665,0.218160131261,1,0.596826318586,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.666,0.218186034706,1,0.59649657255,16,high_d,0.008
4,4-QAM,0.95,0.803526122186,1.6675,0.218223739284,1,0.596002128439,16,full_d,0.022
4,4-QAM,0.95,0.803526122186,1.668,0.218236000655,1,0.59583736048,16,high_d,0.071
4,4-QAM,0.95,0.803526122186,1.67,0.218283512073,1,0.595178522983,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.672,0.218328569082,1,0.594520061544,16,high_d,0.089
4,4-QAM,0.95,0.803526122186,1.6725,0.218339449854,1,0.594355505116,16,full_d,0.047
4,4-QAM,0.95,0.803526122186,1.674,0.218371171871,1,0.593861977636,16,high_d,0.011
4,4-QAM,0.95,0.803526122186,1.675,0.218391553011,1,0.593533077714,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.676,0.218411320697,1,0.593204272725,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.6775,0.218439822096,1,0.592711243636,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.678,0.218449015884,1,0.59254694827,16,high_d,0.026
4,4-QAM,0.95,0.803526122186,1.68,0.218484257821,1,0.591890005721,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.682,0.218517046962,1,0.591233446523,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.6825,0.218524861058,1,0.59106936679,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.684,0.218547383829,1,0.59057727211,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.685,0.218561632839,1,0.590249329645,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.686,0.218575269006,1,0.589921483911,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.6875,0.218594574356,1,0.589429897069,16,full_d,0.010
4,4-QAM,0.95,0.803526122186,1.688,0.218600703144,1,0.589266083347,16,high_d,0.051
4,4-QAM,0.95,0.803526122186,1.69,0.218623686955,1,0.58861107183,16,high_d,0.004
4,4-QAM,0.95,0.803526122186,1.692,0.218644221219,1,0.587956450769,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.6925,0.21864897214,1,0.587792856676,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.694,0.218662306775,1,0.587302221561,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.695,0.218670431567,1,0.586975254338,16,full_d,0.010
4,4-QAM,0.95,0.803526122186,1.696,0.218677944526,1,0.5866483856,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.6975,0.218688067046,1,0.58615826753,16,full_d,0.007
4,4-QAM,0.95,0.803526122186,1.698,0.218691135438,1,0.58599494427,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.7,0.218701880537,1,0.58534189895,16,high_d,0.004
4,4-QAM,0.95,0.803526122186,1.702,0.218710180913,1,0.584689251012,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.7025,0.218711874152,1,0.584526151278,16,full_d,0.022
4,4-QAM,0.95,0.803526122186,1.704,0.218716037714,1,0.58403700182,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.705,0.218718050149,1,0.583711027179,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.706,0.218719452148,1,0.583385152734,16,high_d,0.014
4,4-QAM,0.95,0.803526122186,1.7075,0.218720410933,1,0.582896529302,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.708,0.218720425486,1,0.582733705105,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.71,0.218718959055,1,0.582082660279,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.712,0.218715054241,1,0.581432019595,16,high_d,0.004
4,4-QAM,0.95,0.803526122186,1.7125,0.218713697209,1,0.581269422727,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.714,0.218708712491,1,0.580781784386,16,high_d,0.007
4,4-QAM,0.95,0.803526122186,1.715,0.218704628231,1,0.580456819249,16,full_d,0.015
4,4-QAM,0.95,0.803526122186,1.716,0.218699935305,1,0.580131955979,16,high_d,0.065
4,4-QAM,0.95,0.803526122186,1.7175,0.218691755098,1,0.579644852432,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.718,0.218688724244,1,0.579482535695,16,high_d,0.027
4,4-QAM,0.95,0.803526122186,1.72,0.218675080925,1,0.578833524849,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.722,0.218659007018,1,0.57818492475,16,high_d,0.037
4,4-QAM,0.95,0.803526122186,1.7225,0.218654608963,1,0.578022839057,16,full_d,0.037
4,4-QAM,0.95,0.803526122186,1.724,0.218640504252,1,0.5775367367,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.725,0.218630342602,1,0.5772127976,16,full_d,0.012
4,4-QAM,0.95,0.803526122186,1.726,0.21861957441,1,0.576888961999,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.7275,0.218602285362,1,0.57640340301,16,full_d,0.063
4,4-QAM,0.95,0.803526122186,1.728,0.218596219328,1,0.576241601937,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.73,0.218570440898,1,0.575594657802,16,high_d,0.017
4,4-QAM,0.95,0.803526122186,1.732,0.218542241063,1,0.574948130873,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.7325,0.218534812993,1,0.574786564479,16,full_d,0.033
4,4-QAM,0.95,0.803526122186,1.734,0.218511621821,1,0.574302022427,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.735,0.218495405561,1,0.573979125532,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.736,0.218478585222,1,0.573656333734,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.7375,0.218452222643,1,0.573172343439,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.738,0.218443133366,1,0.57301106606,16,high_d,0.030
4,4-QAM,0.95,0.803526122186,1.74,0.218405268405,1,0.572366220664,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.742,0.218364992542,1,0.571721798802,16,high_d,0.014
4,4-QAM,0.95,0.803526122186,1.7425,0.218354547136,1,0.57156075966,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.744,0.21832230803,1,0.571077801723,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.745,0.218300063248,1,0.570755962867,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.746,0.218277217172,1,0.570434230674,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.7475,0.218241821276,1,0.569951832715,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.748,0.218229722319,1,0.569791086895,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.75,0.21817982587,1,0.569148371622,16,high_d,0.023
4,4-QAM,0.95,0.803526122186,1.752,0.218127530275,1,0.568506086086,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.7525,0.218114081801,1,0.568345581992,16,full_d,0.030
4,4-QAM,0.95,0.803526122186,1.754,0.218072838027,1,0.567864231515,16,high_d,0.024
4,4-QAM,0.95,0.803526122186,1.755,0.218044593952,1,0.567543466223,16,full_d,0.014
4,4-QAM,0.95,0.803526122186,1.756,0.21801575167,1,0.56722280913,16,high_d,0.016
4,4-QAM,0.95,0.803526122186,1.7575,0.217971367323,1,0.566742026698,16,full_d,0.053
4,4-QAM,0.95,0.803526122186,1.758,0.217956273791,1,0.566581820151,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.76,0.217894407026,1,0.565941265791,16,high_d,0.003
4,4-QAM,0.95,0.803526122186,1.7625,0.217813718283,1,0.565141185868,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.765,0.217729306427,1,0.564341789281,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.7675,0.217641176897,1,0.563543078376,16,full_d,0.023
4,4-QAM,0.95,0.803526122186,1.77,0.217549335238,1,0.562745055487,16,full_d,0.051
4,4-QAM,0.95,0.803526122186,1.7725,0.217453787103,1,0.561947722941,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.775,0.217354538243,1,0.561151083055,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.7775,0.217251594516,1,0.560355138136,16,full_d,0.006
4,4-QAM,0.95,0.803526122186,1.78,0.217144961875,1,0.559559890484,16,full_d,0.025
4,4-QAM,0.95,0.803526122186,1.7825,0.217034646375,1,0.558765342393,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.785,0.216920654168,1,0.557971496144,16,full_d,0.018
4,4-QAM,0.95,0.803526122186,1.7875,0.2168029915,1,0.557178354015,16,full_d,0.013
4,4-QAM,0.95,0.803526122186,1.79,0.216681664711,1,0.556385918273,16,full_d,0.017
4,4-QAM,0.95,0.803526122186,1.7925,0.216556680236,1,0.555594191181,16,full_d,0.022
4,4-QAM,0.95,0.803526122186,1.795,0.216428044599,1,0.554803174992,16,full_d,0.037
4,4-QAM,0.95,0.803526122186,1.7975,0.216295764415,1,0.554012871955,16,full_d,0.015
4,4-QAM,0.95,0.803526122186,1.8,0.216159846387,1,0.553223284309,16,full_d,0.028
4,4-QAM,0.95,0.803526122186,1.8025,0.216020297304,1,0.55243441429,16,full_d,0.014
4,4-QAM,0.95,0.803526122186,1.805,0.215877124042,1,0.551646264127,16,full_d,0.015
4,4-QAM,0.95,0.803526122186,1.8075,0.21573033356,1,0.550858836041,16,full_d,0.067
4,4-QAM,0.95,0.803526122186,1.81,0.2155799329,1,0.550072132251,16,full_d,0.023
4,4-QAM,0.95,0.803526122186,1.8125,0.215425929185,1,0.549286154967,16,full_d,0.006
4,4-QAM,0.95,0.803526122186,1.815,0.215268329618,1,0.548500906396,16,full_d,0.152
4,4-QAM,0.95,0.803526122186,1.8175,0.215107141479,1,0.54771638874,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.82,0.214942372127,1,0.546932604194,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.8225,0.214774028993,1,0.546149554951,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.825,0.214602119585,1,0.545367243197,16,full_d,0.020
4,4-QAM,0.95,0.803526122186,1.8275,0.214426651482,1,0.544585671117,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.83,0.214247632332,1,0.543804840889,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.8325,0.214065069853,1,0.543024754689,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.835,0.213878971832,1,0.542245414688,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.8375,0.213689346118,1,0.541466823054,16,full_d,0.044
4,4-QAM,0.95,0.803526122186,1.84,0.213496200628,1,0.540688981953,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.8425,0.213299543337,1,0.539911893547,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.845,0.213099382282,1,0.539135559994,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.8475,0.212895725558,1,0.53835998345,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.85,0.212688581316,1,0.53758516607,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.8525,0.212477957759,1,0.536811110004,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.855,0.212263863144,1,0.536037817402,16,full_d,0.010
4,4-QAM,0.95,0.803526122186,1.8575,0.212046305775,1,0.535265290411,16,full_d,0.008
4,4-QAM,0.95,0.803526122186,1.86,0.211825294003,1,0.534493531175,16,full_d,0.046
4,4-QAM,0.95,0.803526122186,1.8625,0.211600836222,1,0.533722541838,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.865,0.211372940868,1,0.532952324541,16,full_d,0.017
4,4-QAM,0.95,0.803526122186,1.8675,0.211141616412,1,0.532182881426,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.87,0.210906871362,1,0.53141421463,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.8725,0.210668714253,1,0.530646326292,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.875,0.21042715365,1,0.529879218549,16,full_d,0.063
4,4-QAM,0.95,0.803526122186,1.8775,0.210182198138,1,0.529112893536,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.88,0.209933856319,1,0.528347353389,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.8825,0.209682136809,1,0.527582600242,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.885,0.209427048231,1,0.526818636229,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.8875,0.209168599208,1,0.526055463485,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.89,0.208906798359,1,0.525293084141,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.8925,0.208641654289,1,0.524531500333,16,full_d,0.040
4,4-QAM,0.95,0.803526122186,1.895,0.208373175583,1,0.523770714193,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.8975,0.208101370798,1,0.523010727855,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.9,0.20782624845,1,0.522251543453,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.9025,0.207547817009,1,0.52149316312,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.905,0.207266084881,1,0.52073558899,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.9075,0.206981060397,1,0.5199788232,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.91,0.206692751802,1,0.519222867884,16,full_d,0.020
4,4-QAM,0.95,0.803526122186,1.9125,0.206401167234,1,0.518467725178,16,full_d,0.030
4,4-QAM,0.95,0.803526122186,1.915,0.206106314705,1,0.51771339722,16,full_d,0.014
4,4-QAM,0.95,0.803526122186,1.9175,0.205808202085,1,0.516959886147,16,full_d,0.023
4,4-QAM,0.95,0.803526122186,1.92,0.205506837072,1,0.516207194099,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.9225,0.205202227169,1,0.515455323215,16,full_d,0.010
4,4-QAM,0.95,0.803526122186,1.925,0.20489437965,1,0.514704275636,16,full_d,0.008
4,4-QAM,0.95,0.803526122186,1.9275,0.20458330153,1,0.513954053504,16,full_d,0.019
4,4-QAM,0.95,0.803526122186,1.93,0.204268999513,1,0.513204658963,16,full_d,0.062
4,4-QAM,0.95,0.803526122186,1.9325,0.203951479954,1,0.512456094157,16,full_d,0.008
4,4-QAM,0.95,0.803526122186,1.935,0.203630748798,1,0.511708361233,16,full_d,0.045
4,4-QAM,0.95,0.803526122186,1.9375,0.203306811511,1,0.510961462337,16,full_d,0.077
4,4-QAM,0.95,0.803526122186,1.94,0.202979673005,1,0.510215399618,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.9425,0.202649337535,1,0.509470175228,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.945,0.202315808589,1,0.508725791318,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.9475,0.201979088742,1,0.507982250041,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.95,0.20163917947,1,0.507239553553,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.9525,0.201296080927,1,0.506497704011,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.955,0.200949791645,1,0.505756703573,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.9575,0.200600308138,1,0.505016554399,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.96,0.200247624363,1,0.504277258653,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.9625,0.199891730949,1,0.503538818497,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.965,0.19953261407,1,0.502801236097,16,full_d,0.012
4,4-QAM,0.95,0.803526122186,1.9675,0.199170253645,1,0.502064513622,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.97,0.198804620282,1,0.50132865324,16,full_d,0.010
4,4-QAM,0.95,0.803526122186,1.9725,0.198435669309,1,0.500593657123,16,full_d,0.009
4,4-QAM,0.95,0.803526122186,1.975,0.198063326351,1,0.499859527443,16,full_d,0.013
4,4-QAM,0.95,0.803526122186,1.9775,0.197687421153,1,0.499126266376,16,full_d,0.014
4,4-QAM,0.95,0.803526122186,1.98,0.19730769671,1,0.498393876099,16,full_d,0.023
4,4-QAM,0.95,0.803526122186,1.9825,0.19692451005,1,0.49766235879,16,full_d,0.031
4,4-QAM,0.95,0.803526122186,1.985,0.196538051983,1,0.49693171663,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.9875,0.196148439636,1,0.4962019518,16,full_d,0.024
4,4-QAM,0.95,0.803526122186,1.99,0.195755763084,1,0.495473066487,16,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.9925,0.195360097871,1,0.494745062874,16,full_d,0.020
4,4-QAM,0.95,0.803526122186,1.995,0.194961510436,1,0.49401794315,16,full_d,0.005
4,4-QAM,0.95,0.803526122186,1.9975,0.194560060987,1,0.493291709505,16,full_d,0.003
4,4-QAM,0.95,0.803526122186,2,0.194155805201,1,0.49256636413,16,full_d,0.004
8,8-QAM,0.9,0.812830516164,0.4,0.184411426689,0.99999912762,0.915575784427,56,full_d,0.207
8,8-QAM,0.9,0.812830516164,0.405,0.186242556144,0.999996740195,0.913589360042,56,full_d,0.203
8,8-QAM,0.9,0.812830516164,0.41,0.188009699854,0.9999990538,0.911584888855,56,full_d,0.197
8,8-QAM,0.9,0.812830516164,0.415,0.189710314827,0.999995103002,0.909562594479,56,full_d,0.194
8,8-QAM,0.9,0.812830516164,0.42,0.191346733324,0.999999125078,0.907522701878,56,full_d,0.117
8,8-QAM,0.9,0.812830516164,0.425,0.192916178051,0.999997947424,0.905465437346,56,full_d,0.110
8,8-QAM,0.9,0.812830516164,0.43,0.194418917382,0.999994046336,0.903391028479,56,full_d,0.109
8,8-QAM,0.9,0.812830516164,0.435,0.195856320367,0.999994995372,0.901299704132,56,full_d,0.107
8,8-QAM,0.9,0.812830516164,0.44,0.197227375788,0.99999565846,0.899191694409,56,full_d,0.102
8,8-QAM,0.9,0.812830516164,0.445,0.198532850361,0.999999577492,0.897067230617,56,full_d,0.096
8,8-QAM,0.9,0.812830516164,0.45,0.199771395562,0.9999992045,0.894926545239,56,full_d,0.101
8,8-QAM,0.9,0.812830516164,0.455,0.200944170161,0.999999246874,0.892769871901,56,full_d,0.091
8,8-QAM,0.9,0.812830516164,0.46,0.202050558861,0.999995658251,0.890597445636,56,low_d,0.115
8,8-QAM,0.9,0.812830516164,0.462,0.202475268667,0.999996130866,0.889724116914,56,low_d,0.118
8,8-QAM,0.9,0.812830516164,0.464,0.202889599806,0.999996696637,0.888848320534,56,low_d,0.124
8,8-QAM,0.9,0.812830516164,0.465,0.203092795085,0.999996582831,0.88840950171,56,full_d,0.099
8,8-QAM,0.9,0.812830516164,0.466,0.203293788931,0.999998370905,0.88797007166,56,low_d,0.110
8,8-QAM,0.9,0.812830516164,0.468,0.20368721648,0.999997947938,0.887089385482,56,low_d,0.102
8,8-QAM,0.9,0.812830516164,0.47,0.204069984357,0.99999577274,0.886206277215,56,low_d,0.101
8,8-QAM,0.9,0.812830516164,0.472,0.204442587779,0.999994101732,0.8853207621,56,low_d,0.101
8,8-QAM,0.9,0.812830516164,0.474,0.204805905088,0.999997036386,0.8844328554,56,low_d,0.094
8,8-QAM,0.9,0.812830516164,0.475,0.204983875859,0.99999916035,0.883988009983,56,full_d,0.087
8,8-QAM,0.9,0.812830516164,0.476,0.205158576694,0.999997732937,0.883542572405,56,low_d,0.084
8,8-QAM,0.9,0.812830516164,0.478,0.205500884048,0.999997371503,0.882649928426,56,low_d,0.104
8,8-QAM,0.9,0.812830516164,0.48,0.205833505596,0.999999043813,0.881754938797,56,low_d,0.097
8,8-QAM,0.9,0.812830516164,0.482,0.206155044648,0.99999574768,0.880857618875,56,low_d,0.097
8,8-QAM,0.9,0.812830516164,0.484,0.206467731875,0.99999808413,0.879957984038,56,low_d,0.095
8,8-QAM,0.9,0.812830516164,0.485,0.206620024646,0.999997744046,0.879507303338,56,full_d,0.104
8,8-QAM,0.9,0.812830516164,0.486,0.206770000769,0.999998218328,0.879056049685,56,low_d,0.086
8,8-QAM,0.9,0.812830516164,0.488,0.207062481285,0.99999896096,0.878151831237,56,low_d,0.107
8,8-QAM,0.9,0.812830516164,0.49,0.207344821652,0.999998364177,0.877245344134,56,low_d,0.095
8,8-QAM,0.9,0.812830516164,0.492,0.207614279187,0.999982938353,0.876336603859,56,low_d,0.099
8,8-QAM,0.9,0.812830516164,0.494,0.207879726514,0.999995212313,0.875425625844,56,low_d,0.093
8,8-QAM,0.9,0.812830516164,0.495,0.208007399749,0.999994559562,0.874969302534,56,full_d,0.094
8,8-QAM,0.9,0.812830516164,0.496,0.208133373194,0.999997355742,0.874512425608,56,low_d,0.106
8,8-QAM,0.9,0.812830516164,0.498,0.208376861169,0.999997007972,0.873597018664,56,low_d,0.090
8,8-QAM,0.9,0.812830516164,0.5,0.208609926396,0.999992627695,0.872679420542,56,low_d,0.103
8,8-QAM,0.9,0.812830516164,0.502,0.208835352085,0.999997264239,0.871759646788,56,low_d,0.090
8,8-QAM,0.9,0.812830516164,0.504,0.209050460758,0.999997784128,0.870837712964,56,low_d,0.099
8,8-QAM,0.9,0.812830516164,0.505,0.209154586472,0.999998514661,0.870375940893,56,full_d,0.100
8,8-QAM,0.9,0.812830516164,0.506,0.209255940826,0.999997186407,0.869913634645,56,low_d,0.101
8,8-QAM,0.9,0.812830516164,0.508,0.209452395572,0.999998044958,0.868987427421,56,low_d,0.094
8,8-QAM,0.9,0.812830516164,0.51,0.209639500861,0.999998494192,0.868059106893,56,low_d,0.110
8,8-QAM,0.9,0.812830516164,0.512,0.20981719413,0.999997915905,0.867128688676,56,low_d,0.105
8,8-QAM,0.9,0.812830516164,0.514,0.20998585566,0.999997796882,0.866196188393,56,low_d,0.112
8,8-QAM,0.9,0.812830516164,0.515,0.210066815432,0.999997881393,0.865729162363,56,full_d,0.108
8,8-QAM,0.9,0.812830516164,0.516,0.21014565061,0.999998589892,0.86526162168,56,low_d,0.103
8,8-QAM,0.9,0.812830516164,0.518,0.21029632175,0.999998732524,0.864325004182,56,low_d,0.089
8,8-QAM,0.9,0.812830516164,0.52,0.2104380286,0.999998640552,0.863386351547,56,low_d,0.091
8,8-QAM,0.9,0.812830516164,0.522,0.210570667798,0.999997479441,0.862445679441,56,low_d,0.104
8,8-QAM,0.9,0.812830516164,0.524,0.210695072895,0.999998854224,0.861503003527,56,low_d,0.094
8,8-QAM,0.9,0.812830516164,0.525,0.210753201303,0.999995699961,0.861030919039,56,full_d,0.092
8,8-QAM,0.9,0.812830516164,0.526,0.210810452172,0.999998648928,0.860558339476,56,low_d,0.101
8,8-QAM,0.9,0.812830516164,0.528,0.210917300184,0.9999988506,0.859611702963,56,low_d,0.099
8,8-QAM,0.9,0.812830516164,0.53,0.211015700545,0.999999490476,0.858663109665,56,low_d,0.107
8,8-QAM,0.9,0.812830516164,0.532,0.211105319997,0.999998621133,0.857712575263,56,low_d,0.092
8,8-QAM,0.9,0.812830516164,0.534,0.211186758437,0.999998713026,0.856760115438,56,low_d,0.090
8,8-QAM,0.9,0.812830516164,0.535,0.211223667413,0.99999548727,0.856283168392,56,full_d,0.097
8,8-QAM,0.9,0.812830516164,0.536,0.2112590679,0.999994902327,0.855805745869,56,low_d,0.095
8,8-QAM,0.9,0.812830516164,0.538,0.211324310269,0.999996570763,0.854849482236,56,low_d,0.111
8,8-QAM,0.9,0.812830516164,0.54,0.211381574849,0.999999023164,0.853891340214,56,low_d,0.089
8,8-QAM,0.9,0.812830516164,0.542,0.211429408562,0.999995001575,0.852931335474,56,low_d,0.124
8,8-QAM,0.9,0.812830516164,0.544,0.211471066926,0.999999516824,0.851969483684,56,low_d,0.106
8,8-QAM,0.9,0.812830516164,0.545,0.211488306982,0.999998831399,0.851487870038,56,full_d,0.088
8,8-QAM,0.9,0.812830516164,0.546,0.21150377511,0.999999054535,0.851005800501,56,low_d,0.113
8,8-QAM,0.9,0.812830516164,0.548,0.211528827936,0.999999345275,0.850040301578,56,low_d,0.113
8,8-QAM,0.9,0.812830516164,0.55,0.211546160092,0.999999684869,0.849073002557,56,low_d,0.119
8,8-QAM,0.9,0.812830516164,0.552,0.211555652208,0.999999111869,0.848103919069,56,low_d,0.163
8,8-QAM,0.9,0.812830516164,0.554,0.211557801971,0.999999579198,0.847133066733,56,low_d,0.161
8,8-QAM,0.9,0.812830516164,0.555,0.211555624349,0.999997718468,0.846646982125,56,full_d,0.144
8,8-QAM,0.9,0.812830516164,0.556,0.2115523748,0.999999577026,0.846160461155,56,low_d,0.151
8,8-QAM,0.9,0.812830516164,0.558,0.211539386418,0.999998776802,0.845186117926,56,low_d,0.144
8,8-QAM,0.9,0.812830516164,0.56,0.211519402697,0.999999449241,0.844210052619,56,low_d,0.157
8,8-QAM,0.9,0.812830516164,0.562,0.211492123567,0.999999770338,0.843232280791,56,low_d,0.142
8,8-QAM,0.9,0.812830516164,0.564,0.211457605905,0.999999602054,0.842252817979,56,low_d,0.143
8,8-QAM,0.9,0.812830516164,0.565,0.211437618115,0.999999138248,0.841762457304,56,full_d,0.139
8,8-QAM,0.9,0.812830516164,0.566,0.211416107107,0.999999753643,0.841271679699,56,low_d,0.131
